store_nbr,family,city,state,type,cluster,forecast_7_day,average_daily_demand,safety_stock,reorder_point,recommended_stock,inventory_priority
15,BREAD/BAKERY,Ibarra,Imbabura,C,15,996.1,142.3,199.22,483.82,1195.32,MEDIUM PRIORITY
15,CELEBRATION,Ibarra,Imbabura,C,15,37.29,5.33,7.46,18.11,44.75,LOW PRIORITY
15,CLEANING,Ibarra,Imbabura,C,15,5627.34,803.91,1125.47,2733.28,6752.81,HIGH PRIORITY
15,DAIRY,Ibarra,Imbabura,C,15,2172.67,310.38,434.53,1055.3,2607.21,HIGH PRIORITY
15,DELI,Ibarra,Imbabura,C,15,1712.78,244.68,342.56,831.92,2055.34,MEDIUM PRIORITY
15,EGGS,Ibarra,Imbabura,C,15,720.16,102.88,144.03,349.79,864.19,MEDIUM PRIORITY
15,FROZEN FOODS,Ibarra,Imbabura,C,15,371.44,53.06,74.29,180.41,445.73,MEDIUM PRIORITY
15,GROCERY I,Ibarra,Imbabura,C,15,17767.2,2538.17,3553.44,8629.78,21320.65,HIGH PRIORITY
15,GROCERY II,Ibarra,Imbabura,C,15,40.6,5.8,8.12,19.72,48.72,LOW PRIORITY
15,HARDWARE,Ibarra,Imbabura,C,15,10.38,1.48,2.08,5.04,12.46,LOW PRIORITY
15,HOME AND KITCHEN I,Ibarra,Imbabura,C,15,60.83,8.69,12.17,29.55,73.0,LOW PRIORITY
15,HOME AND KITCHEN II,Ibarra,Imbabura,C,15,91.73,13.1,18.35,44.56,110.08,MEDIUM PRIORITY
15,HOME APPLIANCES,Ibarra,Imbabura,C,15,4.77,0.68,0.95,2.32,5.73,LOW PRIORITY
15,HOME CARE,Ibarra,Imbabura,C,15,1327.59,189.66,265.52,644.83,1593.11,MEDIUM PRIORITY
15,LADIESWEAR,Ibarra,Imbabura,C,15,36.26,5.18,7.25,17.61,43.51,LOW PRIORITY
15,LAWN AND GARDEN,Ibarra,Imbabura,C,15,11.8,1.69,2.36,5.73,14.16,LOW PRIORITY
15,LINGERIE,Ibarra,Imbabura,C,15,31.09,4.44,6.22,15.1,37.3,LOW PRIORITY
15,"LIQUOR,WINE,BEER",Ibarra,Imbabura,C,15,133.27,19.04,26.65,64.73,159.93,MEDIUM PRIORITY
15,MAGAZINES,Ibarra,Imbabura,C,15,16.24,2.32,3.25,7.89,19.49,LOW PRIORITY
15,MEATS,Ibarra,Imbabura,C,15,869.4,124.2,173.88,422.28,1043.28,MEDIUM PRIORITY
15,PERSONAL CARE,Ibarra,Imbabura,C,15,1110.47,158.64,222.09,539.37,1332.57,MEDIUM PRIORITY
15,PET SUPPLIES,Ibarra,Imbabura,C,15,14.89,2.13,2.98,7.23,17.87,LOW PRIORITY
15,PLAYERS AND ELECTRONICS,Ibarra,Imbabura,C,15,31.52,4.5,6.3,15.31,37.83,LOW PRIORITY
15,POULTRY,Ibarra,Imbabura,C,15,759.83,108.55,151.97,369.06,911.8,MEDIUM PRIORITY
15,PREPARED FOODS,Ibarra,Imbabura,C,15,266.07,38.01,53.21,129.24,319.29,MEDIUM PRIORITY
15,PRODUCE,Ibarra,Imbabura,C,15,4157.65,593.95,831.53,2019.43,4989.18,HIGH PRIORITY
15,SCHOOL AND OFFICE SUPPLIES,Ibarra,Imbabura,C,15,41.39,5.91,8.28,20.1,49.67,LOW PRIORITY
15,SEAFOOD,Ibarra,Imbabura,C,15,25.3,3.61,5.06,12.29,30.37,LOW PRIORITY
16,AUTOMOTIVE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,27.84,3.98,5.57,13.52,33.41,LOW PRIORITY
16,BABY CARE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,4.86,0.69,0.97,2.36,5.84,LOW PRIORITY
16,BEAUTY,Santo Domingo,Santo Domingo de los Tsachilas,C,3,8.9,1.27,1.78,4.32,10.68,LOW PRIORITY
16,BEVERAGES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,10015.73,1430.82,2003.15,4864.78,12018.88,HIGH PRIORITY
16,BOOKS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2.93,0.42,0.59,1.42,3.51,LOW PRIORITY
16,BREAD/BAKERY,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1084.71,154.96,216.94,526.86,1301.66,MEDIUM PRIORITY
16,CELEBRATION,Santo Domingo,Santo Domingo de los Tsachilas,C,3,27.66,3.95,5.53,13.44,33.2,LOW PRIORITY
16,CLEANING,Santo Domingo,Santo Domingo de los Tsachilas,C,3,5294.75,756.39,1058.95,2571.74,6353.7,HIGH PRIORITY
16,DAIRY,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1810.7,258.67,362.14,879.49,2172.85,MEDIUM PRIORITY
16,DELI,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1062.89,151.84,212.58,516.26,1275.47,MEDIUM PRIORITY
16,EGGS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,978.59,139.8,195.72,475.31,1174.3,MEDIUM PRIORITY
16,FROZEN FOODS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,233.73,33.39,46.75,113.52,280.47,MEDIUM PRIORITY
16,GROCERY I,Santo Domingo,Santo Domingo de los Tsachilas,C,3,14242.51,2034.64,2848.5,6917.79,17091.01,HIGH PRIORITY
16,GROCERY II,Santo Domingo,Santo Domingo de los Tsachilas,C,3,34.27,4.9,6.85,16.65,41.12,LOW PRIORITY
16,HARDWARE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2.92,0.42,0.58,1.42,3.5,LOW PRIORITY
16,HOME AND KITCHEN I,Santo Domingo,Santo Domingo de los Tsachilas,C,3,90.88,12.98,18.18,44.14,109.06,MEDIUM PRIORITY
16,HOME AND KITCHEN II,Santo Domingo,Santo Domingo de los Tsachilas,C,3,121.57,17.37,24.31,59.05,145.88,MEDIUM PRIORITY
16,HOME APPLIANCES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2.82,0.4,0.56,1.37,3.38,LOW PRIORITY
16,HOME CARE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1079.16,154.17,215.83,524.17,1295.0,MEDIUM PRIORITY
16,LADIESWEAR,Santo Domingo,Santo Domingo de los Tsachilas,C,3,13.0,1.86,2.6,6.31,15.6,LOW PRIORITY
16,LAWN AND GARDEN,Santo Domingo,Santo Domingo de los Tsachilas,C,3,8.62,1.23,1.72,4.19,10.35,LOW PRIORITY
16,LINGERIE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,19.92,2.85,3.98,9.68,23.91,LOW PRIORITY
16,"LIQUOR,WINE,BEER",Santo Domingo,Santo Domingo de los Tsachilas,C,3,175.61,25.09,35.12,85.3,210.73,MEDIUM PRIORITY
16,MAGAZINES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,10.19,1.46,2.04,4.95,12.23,LOW PRIORITY
16,MEATS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,340.18,48.6,68.04,165.23,408.22,MEDIUM PRIORITY
16,PERSONAL CARE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,873.73,124.82,174.75,424.38,1048.48,MEDIUM PRIORITY
16,PET SUPPLIES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,9.78,1.4,1.96,4.75,11.74,LOW PRIORITY
16,PLAYERS AND ELECTRONICS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16.78,2.4,3.36,8.15,20.14,LOW PRIORITY
16,POULTRY,Santo Domingo,Santo Domingo de los Tsachilas,C,3,432.46,61.78,86.49,210.05,518.95,MEDIUM PRIORITY
16,PREPARED FOODS,Santo Domingo,Santo Domingo de los Tsachilas,C,3,229.38,32.77,45.88,111.41,275.26,MEDIUM PRIORITY
16,PRODUCE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,3607.41,515.34,721.48,1752.17,4328.89,HIGH PRIORITY
16,SCHOOL AND OFFICE SUPPLIES,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2.75,0.39,0.55,1.33,3.3,LOW PRIORITY
16,SEAFOOD,Santo Domingo,Santo Domingo de los Tsachilas,C,3,14.67,2.1,2.93,7.13,17.61,LOW PRIORITY
17,AUTOMOTIVE,Quito,Pichincha,C,12,36.1,5.16,7.22,17.54,43.32,LOW PRIORITY
17,BABY CARE,Quito,Pichincha,C,12,4.82,0.69,0.96,2.34,5.79,LOW PRIORITY
17,BEAUTY,Quito,Pichincha,C,12,14.87,2.12,2.97,7.22,17.84,LOW PRIORITY
17,BEVERAGES,Quito,Pichincha,C,12,20670.58,2952.94,4134.12,10040.0,24804.7,HIGH PRIORITY
17,BOOKS,Quito,Pichincha,C,12,2.92,0.42,0.58,1.42,3.5,LOW PRIORITY
17,BREAD/BAKERY,Quito,Pichincha,C,12,2196.62,313.8,439.32,1066.93,2635.94,HIGH PRIORITY
17,CELEBRATION,Quito,Pichincha,C,12,34.83,4.98,6.97,16.92,41.8,LOW PRIORITY
17,CLEANING,Quito,Pichincha,C,12,7472.22,1067.46,1494.44,3629.37,8966.67,HIGH PRIORITY
17,DAIRY,Quito,Pichincha,C,12,5003.89,714.84,1000.78,2430.46,6004.67,HIGH PRIORITY
17,DELI,Quito,Pichincha,C,12,3361.16,480.17,672.23,1632.57,4033.4,HIGH PRIORITY
17,EGGS,Quito,Pichincha,C,12,1282.85,183.26,256.57,623.1,1539.42,MEDIUM PRIORITY
17,FROZEN FOODS,Quito,Pichincha,C,12,769.33,109.9,153.87,373.67,923.2,MEDIUM PRIORITY
17,GROCERY I,Quito,Pichincha,C,12,30026.65,4289.52,6005.33,14584.37,36031.98,HIGH PRIORITY
17,GROCERY II,Quito,Pichincha,C,12,86.59,12.37,17.32,42.06,103.91,LOW PRIORITY
17,HARDWARE,Quito,Pichincha,C,12,8.59,1.23,1.72,4.17,10.31,LOW PRIORITY
17,HOME AND KITCHEN I,Quito,Pichincha,C,12,179.26,25.61,35.85,87.07,215.11,MEDIUM PRIORITY
17,HOME AND KITCHEN II,Quito,Pichincha,C,12,155.62,22.23,31.12,75.59,186.75,MEDIUM PRIORITY
17,HOME APPLIANCES,Quito,Pichincha,C,12,2.81,0.4,0.56,1.37,3.37,LOW PRIORITY
17,HOME CARE,Quito,Pichincha,C,12,1924.35,274.91,384.87,934.68,2309.22,HIGH PRIORITY
17,LADIESWEAR,Quito,Pichincha,C,12,13.16,1.88,2.63,6.39,15.79,LOW PRIORITY
17,LAWN AND GARDEN,Quito,Pichincha,C,12,9.12,1.3,1.82,4.43,10.94,LOW PRIORITY
17,LINGERIE,Quito,Pichincha,C,12,38.89,5.56,7.78,18.89,46.67,LOW PRIORITY
17,"LIQUOR,WINE,BEER",Quito,Pichincha,C,12,303.22,43.32,60.64,147.28,363.87,MEDIUM PRIORITY
17,MAGAZINES,Quito,Pichincha,C,12,25.39,3.63,5.08,12.33,30.46,LOW PRIORITY
17,MEATS,Quito,Pichincha,C,12,1792.77,256.11,358.55,870.78,2151.33,MEDIUM PRIORITY
17,PERSONAL CARE,Quito,Pichincha,C,12,1839.13,262.73,367.83,893.29,2206.95,HIGH PRIORITY
17,PET SUPPLIES,Quito,Pichincha,C,12,13.54,1.93,2.71,6.58,16.25,LOW PRIORITY
17,PLAYERS AND ELECTRONICS,Quito,Pichincha,C,12,37.35,5.34,7.47,18.14,44.82,LOW PRIORITY
17,POULTRY,Quito,Pichincha,C,12,2410.1,344.3,482.02,1170.62,2892.12,HIGH PRIORITY
17,PREPARED FOODS,Quito,Pichincha,C,12,389.18,55.6,77.84,189.03,467.02,MEDIUM PRIORITY
17,PRODUCE,Quito,Pichincha,C,12,9500.33,1357.19,1900.07,4614.45,11400.39,HIGH PRIORITY
17,SCHOOL AND OFFICE SUPPLIES,Quito,Pichincha,C,12,176.9,25.27,35.38,85.92,212.28,MEDIUM PRIORITY
17,SEAFOOD,Quito,Pichincha,C,12,69.55,9.94,13.91,33.78,83.46,LOW PRIORITY
18,AUTOMOTIVE,Quito,Pichincha,B,16,22.02,3.15,4.4,10.69,26.42,LOW PRIORITY
18,BABY CARE,Quito,Pichincha,B,16,8.45,1.21,1.69,4.1,10.14,LOW PRIORITY
18,BEAUTY,Quito,Pichincha,B,16,25.01,3.57,5.0,12.15,30.01,LOW PRIORITY
18,BEVERAGES,Quito,Pichincha,B,16,14377.72,2053.96,2875.54,6983.46,17253.26,HIGH PRIORITY
18,BOOKS,Quito,Pichincha,B,16,3.41,0.49,0.68,1.66,4.09,LOW PRIORITY
18,BREAD/BAKERY,Quito,Pichincha,B,16,3716.47,530.92,743.29,1805.14,4459.76,HIGH PRIORITY
18,CELEBRATION,Quito,Pichincha,B,16,53.48,7.64,10.7,25.97,64.17,LOW PRIORITY
18,CLEANING,Quito,Pichincha,B,16,3988.3,569.76,797.66,1937.17,4785.96,HIGH PRIORITY
18,DAIRY,Quito,Pichincha,B,16,3845.42,549.35,769.08,1867.78,4614.5,HIGH PRIORITY
18,DELI,Quito,Pichincha,B,16,1339.24,191.32,267.85,650.49,1607.08,MEDIUM PRIORITY
18,EGGS,Quito,Pichincha,B,16,1197.05,171.01,239.41,581.42,1436.45,MEDIUM PRIORITY
18,FROZEN FOODS,Quito,Pichincha,B,16,368.28,52.61,73.66,178.88,441.93,MEDIUM PRIORITY
18,GROCERY I,Quito,Pichincha,B,16,18673.0,2667.57,3734.6,9069.74,22407.6,HIGH PRIORITY
18,GROCERY II,Quito,Pichincha,B,16,66.24,9.46,13.25,32.17,79.49,LOW PRIORITY
18,HARDWARE,Quito,Pichincha,B,16,8.59,1.23,1.72,4.17,10.31,LOW PRIORITY
18,HOME AND KITCHEN I,Quito,Pichincha,B,16,157.87,22.55,31.57,76.68,189.44,MEDIUM PRIORITY
18,HOME AND KITCHEN II,Quito,Pichincha,B,16,156.84,22.41,31.37,76.18,188.2,MEDIUM PRIORITY
18,HOME APPLIANCES,Quito,Pichincha,B,16,3.3,0.47,0.66,1.61,3.97,LOW PRIORITY
18,HOME CARE,Quito,Pichincha,B,16,1300.34,185.76,260.07,631.59,1560.41,MEDIUM PRIORITY
18,LADIESWEAR,Quito,Pichincha,B,16,45.43,6.49,9.09,22.06,54.51,LOW PRIORITY
18,LAWN AND GARDEN,Quito,Pichincha,B,16,12.17,1.74,2.43,5.91,14.6,LOW PRIORITY
18,LINGERIE,Quito,Pichincha,B,16,28.22,4.03,5.64,13.71,33.86,LOW PRIORITY
18,"LIQUOR,WINE,BEER",Quito,Pichincha,B,16,374.08,53.44,74.82,181.7,448.9,MEDIUM PRIORITY
18,MAGAZINES,Quito,Pichincha,B,16,16.49,2.36,3.3,8.01,19.79,LOW PRIORITY
18,MEATS,Quito,Pichincha,B,16,666.69,95.24,133.34,323.82,800.03,MEDIUM PRIORITY
18,PERSONAL CARE,Quito,Pichincha,B,16,1055.25,150.75,211.05,512.55,1266.3,MEDIUM PRIORITY
18,PET SUPPLIES,Quito,Pichincha,B,16,17.43,2.49,3.49,8.46,20.91,LOW PRIORITY
18,PLAYERS AND ELECTRONICS,Quito,Pichincha,B,16,37.58,5.37,7.52,18.25,45.09,LOW PRIORITY
18,POULTRY,Quito,Pichincha,B,16,1128.42,161.2,225.68,548.09,1354.11,MEDIUM PRIORITY
18,PREPARED FOODS,Quito,Pichincha,B,16,363.51,51.93,72.7,176.56,436.21,MEDIUM PRIORITY
18,PRODUCE,Quito,Pichincha,B,16,11416.36,1630.91,2283.27,5545.09,13699.64,HIGH PRIORITY
18,SCHOOL AND OFFICE SUPPLIES,Quito,Pichincha,B,16,280.31,40.04,56.06,136.15,336.37,MEDIUM PRIORITY
18,SEAFOOD,Quito,Pichincha,B,16,89.52,12.79,17.9,43.48,107.42,MEDIUM PRIORITY
19,AUTOMOTIVE,Guaranda,Bolivar,C,15,32.12,4.59,6.42,15.6,38.54,LOW PRIORITY
19,BABY CARE,Guaranda,Bolivar,C,15,5.45,0.78,1.09,2.65,6.54,LOW PRIORITY
19,BEAUTY,Guaranda,Bolivar,C,15,17.62,2.52,3.52,8.56,21.15,LOW PRIORITY
19,BEVERAGES,Guaranda,Bolivar,C,15,17680.04,2525.72,3536.01,8587.45,21216.05,HIGH PRIORITY
19,BOOKS,Guaranda,Bolivar,C,15,3.99,0.57,0.8,1.94,4.79,LOW PRIORITY
19,BREAD/BAKERY,Guaranda,Bolivar,C,15,1213.81,173.4,242.76,589.57,1456.58,MEDIUM PRIORITY
19,CELEBRATION,Guaranda,Bolivar,C,15,35.6,5.09,7.12,17.29,42.72,LOW PRIORITY
19,CLEANING,Guaranda,Bolivar,C,15,5882.76,840.39,1176.55,2857.34,7059.31,HIGH PRIORITY
19,DAIRY,Guaranda,Bolivar,C,15,2285.73,326.53,457.15,1110.21,2742.87,HIGH PRIORITY
19,DELI,Guaranda,Bolivar,C,15,1994.58,284.94,398.92,968.8,2393.5,HIGH PRIORITY
19,EGGS,Guaranda,Bolivar,C,15,378.92,54.13,75.78,184.05,454.71,MEDIUM PRIORITY
19,FROZEN FOODS,Guaranda,Bolivar,C,15,260.94,37.28,52.19,126.74,313.12,MEDIUM PRIORITY
19,GROCERY I,Guaranda,Bolivar,C,15,22082.78,3154.68,4416.56,10725.92,26499.34,HIGH PRIORITY
19,GROCERY II,Guaranda,Bolivar,C,15,84.19,12.03,16.84,40.89,101.03,LOW PRIORITY
19,HARDWARE,Guaranda,Bolivar,C,15,8.29,1.18,1.66,4.03,9.95,LOW PRIORITY
19,HOME AND KITCHEN I,Guaranda,Bolivar,C,15,72.59,10.37,14.52,35.26,87.11,LOW PRIORITY
19,HOME AND KITCHEN II,Guaranda,Bolivar,C,15,103.62,14.8,20.72,50.33,124.34,MEDIUM PRIORITY
19,HOME APPLIANCES,Guaranda,Bolivar,C,15,4.77,0.68,0.95,2.31,5.72,LOW PRIORITY
19,HOME CARE,Guaranda,Bolivar,C,15,1177.57,168.22,235.51,571.96,1413.08,MEDIUM PRIORITY
19,LADIESWEAR,Guaranda,Bolivar,C,15,53.74,7.68,10.75,26.1,64.49,LOW PRIORITY
19,LAWN AND GARDEN,Guaranda,Bolivar,C,15,9.64,1.38,1.93,4.68,11.57,LOW PRIORITY
19,LINGERIE,Guaranda,Bolivar,C,15,30.24,4.32,6.05,14.69,36.29,LOW PRIORITY
19,"LIQUOR,WINE,BEER",Guaranda,Bolivar,C,15,266.88,38.13,53.38,129.63,320.26,MEDIUM PRIORITY
19,MAGAZINES,Guaranda,Bolivar,C,15,25.24,3.61,5.05,12.26,30.29,LOW PRIORITY
19,MEATS,Guaranda,Bolivar,C,15,945.5,135.07,189.1,459.25,1134.61,MEDIUM PRIORITY
19,PERSONAL CARE,Guaranda,Bolivar,C,15,1240.49,177.21,248.1,602.52,1488.59,MEDIUM PRIORITY
19,PET SUPPLIES,Guaranda,Bolivar,C,15,13.51,1.93,2.7,6.56,16.22,LOW PRIORITY
19,PLAYERS AND ELECTRONICS,Guaranda,Bolivar,C,15,33.35,4.76,6.67,16.2,40.02,LOW PRIORITY
19,POULTRY,Guaranda,Bolivar,C,15,881.97,126.0,176.39,428.39,1058.36,MEDIUM PRIORITY
19,PREPARED FOODS,Guaranda,Bolivar,C,15,177.61,25.37,35.52,86.27,213.13,MEDIUM PRIORITY
19,PRODUCE,Guaranda,Bolivar,C,15,3073.34,439.05,614.67,1492.77,3688.01,HIGH PRIORITY
19,SCHOOL AND OFFICE SUPPLIES,Guaranda,Bolivar,C,15,42.41,6.06,8.48,20.6,50.89,LOW PRIORITY
19,SEAFOOD,Guaranda,Bolivar,C,15,35.45,5.06,7.09,17.22,42.54,LOW PRIORITY
20,AUTOMOTIVE,Quito,Pichincha,B,6,49.33,7.05,9.87,23.96,59.19,LOW PRIORITY
20,BABY CARE,Quito,Pichincha,B,6,7.27,1.04,1.45,3.53,8.72,LOW PRIORITY
20,BEAUTY,Quito,Pichincha,B,6,20.49,2.93,4.1,9.95,24.59,LOW PRIORITY
20,BEVERAGES,Quito,Pichincha,B,6,29349.58,4192.8,5869.92,14255.51,35219.5,HIGH PRIORITY
20,BOOKS,Quito,Pichincha,B,6,6.47,0.92,1.29,3.14,7.76,LOW PRIORITY
20,BREAD/BAKERY,Quito,Pichincha,B,6,3489.56,498.51,697.91,1694.93,4187.48,HIGH PRIORITY
20,CELEBRATION,Quito,Pichincha,B,6,37.12,5.3,7.42,18.03,44.54,LOW PRIORITY
20,CLEANING,Quito,Pichincha,B,6,8779.78,1254.25,1755.96,4264.46,10535.73,HIGH PRIORITY
20,DAIRY,Quito,Pichincha,B,6,5242.29,748.9,1048.46,2546.26,6290.75,HIGH PRIORITY
20,DELI,Quito,Pichincha,B,6,4630.62,661.52,926.12,2249.16,5556.75,HIGH PRIORITY
20,EGGS,Quito,Pichincha,B,6,756.92,108.13,151.38,367.65,908.31,MEDIUM PRIORITY
20,FROZEN FOODS,Quito,Pichincha,B,6,653.84,93.41,130.77,317.58,784.61,MEDIUM PRIORITY
20,GROCERY I,Quito,Pichincha,B,6,39614.79,5659.26,7922.96,19241.47,47537.75,HIGH PRIORITY
20,GROCERY II,Quito,Pichincha,B,6,78.8,11.26,15.76,38.27,94.56,LOW PRIORITY
20,HARDWARE,Quito,Pichincha,B,6,8.06,1.15,1.61,3.91,9.67,LOW PRIORITY
20,HOME AND KITCHEN I,Quito,Pichincha,B,6,119.33,17.05,23.87,57.96,143.19,MEDIUM PRIORITY
20,HOME AND KITCHEN II,Quito,Pichincha,B,6,114.37,16.34,22.87,55.55,137.24,MEDIUM PRIORITY
20,HOME APPLIANCES,Quito,Pichincha,B,6,6.34,0.91,1.27,3.08,7.6,LOW PRIORITY
20,HOME CARE,Quito,Pichincha,B,6,2312.78,330.4,462.56,1123.35,2775.33,HIGH PRIORITY
20,LADIESWEAR,Quito,Pichincha,B,6,22.11,3.16,4.42,10.74,26.53,LOW PRIORITY
20,LAWN AND GARDEN,Quito,Pichincha,B,6,37.26,5.32,7.45,18.1,44.71,LOW PRIORITY
20,LINGERIE,Quito,Pichincha,B,6,34.83,4.98,6.97,16.92,41.79,LOW PRIORITY
20,"LIQUOR,WINE,BEER",Quito,Pichincha,B,6,343.21,49.03,68.64,166.7,411.85,MEDIUM PRIORITY
20,MAGAZINES,Quito,Pichincha,B,6,18.26,2.61,3.65,8.87,21.91,LOW PRIORITY
20,MEATS,Quito,Pichincha,B,6,2515.39,359.34,503.08,1221.76,3018.47,HIGH PRIORITY
20,PERSONAL CARE,Quito,Pichincha,B,6,2583.8,369.11,516.76,1254.99,3100.56,HIGH PRIORITY
20,PET SUPPLIES,Quito,Pichincha,B,6,18.29,2.61,3.66,8.88,21.95,LOW PRIORITY
20,PLAYERS AND ELECTRONICS,Quito,Pichincha,B,6,43.92,6.27,8.78,21.33,52.7,LOW PRIORITY
20,POULTRY,Quito,Pichincha,B,6,2358.58,336.94,471.72,1145.6,2830.3,HIGH PRIORITY
20,PREPARED FOODS,Quito,Pichincha,B,6,498.2,71.17,99.64,241.98,597.83,MEDIUM PRIORITY
20,PRODUCE,Quito,Pichincha,B,6,7229.65,1032.81,1445.93,3511.54,8675.58,HIGH PRIORITY
20,SCHOOL AND OFFICE SUPPLIES,Quito,Pichincha,B,6,539.25,77.04,107.85,261.92,647.1,MEDIUM PRIORITY
20,SEAFOOD,Quito,Pichincha,B,6,70.18,10.03,14.04,34.09,84.22,LOW PRIORITY
21,AUTOMOTIVE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,65.59,9.37,13.12,31.86,78.7,LOW PRIORITY
21,BABY CARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,6.8,0.97,1.36,3.3,8.16,LOW PRIORITY
21,BEAUTY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,25.79,3.68,5.16,12.52,30.94,LOW PRIORITY
21,BEVERAGES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,21436.07,3062.3,4287.21,10411.81,25723.29,HIGH PRIORITY
21,BOOKS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,3.79,0.54,0.76,1.84,4.55,LOW PRIORITY
21,BREAD/BAKERY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,3105.49,443.64,621.1,1508.38,3726.58,HIGH PRIORITY
21,CELEBRATION,Santo Domingo,Santo Domingo de los Tsachilas,B,6,42.41,6.06,8.48,20.6,50.89,LOW PRIORITY
21,CLEANING,Santo Domingo,Santo Domingo de los Tsachilas,B,6,8124.72,1160.67,1624.94,3946.29,9749.67,HIGH PRIORITY
21,DAIRY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,4299.67,614.24,859.93,2088.41,5159.6,HIGH PRIORITY
21,DELI,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2164.65,309.24,432.93,1051.4,2597.58,HIGH PRIORITY
21,EGGS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1994.56,284.94,398.91,968.79,2393.48,HIGH PRIORITY
21,FROZEN FOODS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,663.34,94.76,132.67,322.19,796.01,MEDIUM PRIORITY
21,GROCERY I,Santo Domingo,Santo Domingo de los Tsachilas,B,6,27596.59,3942.37,5519.32,13404.06,33115.91,HIGH PRIORITY
21,GROCERY II,Santo Domingo,Santo Domingo de los Tsachilas,B,6,82.4,11.77,16.48,40.02,98.88,LOW PRIORITY
21,HARDWARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,5.87,0.84,1.17,2.85,7.05,LOW PRIORITY
21,HOME AND KITCHEN I,Santo Domingo,Santo Domingo de los Tsachilas,B,6,254.9,36.41,50.98,123.81,305.88,MEDIUM PRIORITY
21,HOME AND KITCHEN II,Santo Domingo,Santo Domingo de los Tsachilas,B,6,206.59,29.51,41.32,100.34,247.91,MEDIUM PRIORITY
21,HOME APPLIANCES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,3.69,0.53,0.74,1.79,4.42,LOW PRIORITY
21,HOME CARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2179.06,311.29,435.81,1058.4,2614.87,HIGH PRIORITY
21,LADIESWEAR,Santo Domingo,Santo Domingo de los Tsachilas,B,6,35.69,5.1,7.14,17.33,42.82,LOW PRIORITY
21,LAWN AND GARDEN,Santo Domingo,Santo Domingo de los Tsachilas,B,6,18.67,2.67,3.73,9.07,22.4,LOW PRIORITY
21,LINGERIE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,45.17,6.45,9.03,21.94,54.21,LOW PRIORITY
21,"LIQUOR,WINE,BEER",Santo Domingo,Santo Domingo de los Tsachilas,B,6,646.05,92.29,129.21,313.8,775.26,MEDIUM PRIORITY
21,MAGAZINES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,17.33,2.48,3.47,8.42,20.8,LOW PRIORITY
21,MEATS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,807.6,115.37,161.52,392.26,969.12,MEDIUM PRIORITY
21,PERSONAL CARE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1923.46,274.78,384.69,934.25,2308.15,HIGH PRIORITY
21,PET SUPPLIES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16.67,2.38,3.33,8.1,20.01,LOW PRIORITY
21,PLAYERS AND ELECTRONICS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,40.62,5.8,8.12,19.73,48.75,LOW PRIORITY
21,POULTRY,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1143.78,163.4,228.76,555.55,1372.54,MEDIUM PRIORITY
21,PREPARED FOODS,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1069.61,152.8,213.92,519.52,1283.53,MEDIUM PRIORITY
21,PRODUCE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,9229.39,1318.48,1845.88,4482.84,11075.26,HIGH PRIORITY
21,SCHOOL AND OFFICE SUPPLIES,Santo Domingo,Santo Domingo de los Tsachilas,B,6,3.61,0.52,0.72,1.76,4.34,LOW PRIORITY
